Section Name,Section Number,Longitude,Latitude,GRCode,,,
Enoch's Point,415,146.1,-37.24,GR1264,,,
Enoch's Point,415,146.1,-37.24,GR2599,,,
Enoch's Point,415,146.1,-37.24,GR1140,,,
Enoch's Point,415,146.1,-37.24,GR1138,,,
Enoch's Point,415,146.1,-37.24,GR1130,,,
Enoch's Point,415,146.1,-37.24,GR1142,,,
Enoch's Point,415,146.1,-37.24,GR2600,,,
Esquibel Island,135,-133.57,55.64,GR1348,,,
Esquibel Island,135,-133.57,55.64,GR2741,,,
Esquibel Island,135,-133.57,55.64,GR1299,,,
Esquibel Island,135,-133.57,55.64,GR1283,,,
Esquibel Island,135,-133.57,55.64,GR1361,,,
Esquibel Island,135,-133.57,55.64,GR1750,,,
Esquibel Island,135,-133.57,55.64,GR1375,,,
Esquibel Island,135,-133.57,55.64,GR1277,,,
Esquibel Island,135,-133.57,55.64,GR3116,,,
Esquibel Island,135,-133.57,55.64,GR1661,,,
Esquibel Island,135,-133.57,55.64,GR3784,,,
Esquibel Island,135,-133.57,55.64,GR3121,,,
Esquibel Island,135,-133.57,55.64,GR3856,,,
Esquibel Island,135,-133.57,55.64,GR1806,,,
Esquibel Island,135,-133.57,55.64,GR1804,,,
Esquibel Island,135,-133.57,55.64,GR1805,,,
Esquibel Island,135,-133.57,55.64,GR1580,,,
Etowah,174,-84.51,35.34,GR1180,,,
Etowah,174,-84.51,35.34,GR1229,,,
Etowah,174,-84.51,35.34,GR4831,,,
Etowah,174,-84.51,35.34,GR1033,,,
Etowah,174,-84.51,35.34,GR1035,,,
Etowah,174,-84.51,35.34,GR2806,,,
Etowah,174,-84.51,35.34,GR3204,,,
Etowah,174,-84.51,35.34,GR2118,,,
Etowah,174,-84.51,35.34,GR2737,,,
Etowah,174,-84.51,35.34,GR1181,,,
Etowah,174,-84.51,35.34,GR1232,,,
Etowah,174,-84.51,35.34,GR1036,,,
Etowah,174,-84.51,35.34,GR1182,,,
Etowah,174,-84.51,35.34,GR1184,,,
Fagelsang 1,7,13.33,55.71,GR1106,,,
Fagelsang 1,7,13.33,55.71,GR1176,,,
Fagelsang 1,7,13.33,55.71,GR1120,,,
Fagelsang 1,7,13.33,55.71,GR1090,,,
Fagelsang 1,7,13.33,55.71,GR1119,,,
Fagelsang 1,7,13.33,55.71,GR4440,,,
Fagelsang 1,7,13.33,55.71,GR1400,,,
Fagelsang 1,7,13.33,55.71,GR1340,,,
Fagelsang 1,7,13.33,55.71,GR1229,,,
Fagelsang 1,7,13.33,55.71,GR1068,,,
Fagelsang 1,7,13.33,55.71,GR1068,,,
Fagelsang 1,7,13.33,55.71,GR4438,,,
Fagelsang 1,7,13.33,55.71,GR3251,,,
Fagelsang 1,7,13.33,55.71,GR3541,,,
Fagelsang 1,7,13.33,55.71,GR3543,,,
Fagelsang 1,7,13.33,55.71,GR3249,,,
Fagelsang 1,7,13.33,55.71,GR1184,,,
Fagelsang 1,7,13.33,55.71,GR3009,,,
Fagelsang 1,7,13.33,55.71,GR1493,,,
Fagelsang 1,7,13.33,55.71,GR1212,,,
Fagelsang 1,7,13.33,55.71,GR3959,,,
Fagelsang 1,7,13.33,55.71,GR3525,,,
Fagelsang 1,7,13.33,55.71,GR1194,,,
"Fagelsang, S. Sweden",254,13.33,55.71,GR1229,,,
"Fagelsang, S. Sweden",254,13.33,55.71,GR1035,,,
"Fagelsang, S. Sweden",254,13.33,55.71,GR1182,,,
Falcon Creek,292,-135.92,65.9,GR5020,,,
Falcon Creek,292,-135.92,65.9,GR1569,,,
Falcon Creek,292,-135.92,65.9,GR1646,,,
Falcon Creek,292,-135.92,65.9,GR1639,,,
Falcon Creek,292,-135.92,65.9,GR1645,,,
Falcon Creek,292,-135.92,65.9,GR1584,,,
Falcon Creek,292,-135.92,65.9,GR1642,,,
Falcon Creek,292,-135.92,65.9,GR1640,,,
Falcon Creek,292,-135.92,65.9,GR1647,,,
Falcon Creek,292,-135.92,65.9,GR1638,,,
Falcon Creek,292,-135.92,65.9,GR1633,,,
Falcon Creek,292,-135.92,65.9,GR1498,,,
Falcon Creek,292,-135.92,65.9,GR1644,,,
Falcon Creek,292,-135.92,65.9,GR1630,,,
Falcon Creek,292,-135.92,65.9,GR3884,,,
Fale River,459,-64.99,44.94,GR1562,,,
Fale River,459,-64.99,44.94,GR4573,,,
Fale River,459,-64.99,44.94,GR4446,,,
Fale River,459,-64.99,44.94,GR1625,,,
Fale River,459,-64.99,44.94,GR1626,,,
Fale River,459,-64.99,44.94,GR1977,,,
Fale River,459,-64.99,44.94,GR1627,,,
Fale River,459,-64.99,44.94,GR1628,,,
Fat'yanikha,274,88.22,66.25,GR2781,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR1279,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2041,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4627,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2197,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2252,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2188,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2170,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2169,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR1396,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2230,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4533,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR1286,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2191,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR1787,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2200,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR1296,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2190,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2201,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4948,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2218,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR5066,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR5067,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4933,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4937,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2183,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2173,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2254,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4919,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4921,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4923,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4926,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2212,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2211,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2209,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4462,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4946,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4220,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4629,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR1762,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4944,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2203,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2215,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR3775,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR3171,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR3771,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR1278,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2180,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR1276,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2205,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2185,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2264,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2184,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4633,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR1313,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4635,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2259,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2199,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2221,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4951,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4630,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR4995,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2266,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2198,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2193,,,
"Fenxiang, Yichang, W. Hubei",154,111.43,30.9,GR2265,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR5046,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR1756,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR1282,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR2334,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR1482,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR1440,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR2796,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR3648,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR4285,,,
Fig 9 Section 3 part1,389,99.96,75.31,GR1762,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR4192,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR4187,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR2834,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1364,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR5054,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1520,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR2334,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR5051,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR3037,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR5044,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR3648,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR5050,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1596,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1593,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1925,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1497,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1489,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1762,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1756,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR2182,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR5052,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR2801,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1412,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1498,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR4175,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1438,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1440,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1605,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR4178,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR1947,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR2337,,,
Fig.  9 Section 7 Sobolevskaya,396,107.35,76.43,GR3015,,,
Fig. 8 Section 1,361,88.46,74.55,GR1092,,,
Fig. 8 Section 1,361,88.46,74.55,GR4813,,,
Fig. 8 Section 1,361,88.46,74.55,GR1009,,,
Fig. 8 Section 1,361,88.46,74.55,GR1223,,,
Fig. 8 Section 1,361,88.46,74.55,GR1334,,,
Fig. 8 Section 1,361,88.46,74.55,GR4813,,,
Fig. 8 Section 1,361,88.46,74.55,GR1042,,,
Fig. 8 Section 1,361,88.46,74.55,GR2657,,,
Fig. 8 Section 1,361,88.46,74.55,GR1090,,,
Fig. 8 Section 1,361,88.46,74.55,GR4844,,,
Fig. 8 Section 1,361,88.46,74.55,GR4819,,,
Fig. 8 Section 1,361,88.46,74.55,GR4853,,,
Fig. 8 Section 1,361,88.46,74.55,GR2716,,,
Fig. 8 Section 1,361,88.46,74.55,GR1100,,,
Fig. 8 Section 10,372,103.2,76.02,GR5025,,,
Fig. 8 Section 10,372,103.2,76.02,GR1174,,,
Fig. 8 Section 10,372,103.2,76.02,GR4844,,,
Fig. 8 Section 10,372,103.2,76.02,GR5015,,,
Fig. 8 Section 10,372,103.2,76.02,GR5026,,,
Fig. 8 Section 10,372,103.2,76.02,GR1187,,,
Fig. 8 Section 10,372,103.2,76.02,GR1035,,,
Fig. 8 Section 10,372,103.2,76.02,GR5029,,,
Fig. 8 Section 10,372,103.2,76.02,GR1085,,,
Fig. 8 Section 10,372,103.2,76.02,GR4879,,,
Fig. 8 Section 10,372,103.2,76.02,GR1160,,,
Fig. 8 Section 10,372,103.2,76.02,GR1015,,,
Fig. 8 Section 10,372,103.2,76.02,GR1036,,,
Fig. 8 Section 10,372,103.2,76.02,GR3562,,,
Fig. 8 Section 10,372,103.2,76.02,GR5028,,,
Fig. 8 Section 10,372,103.2,76.02,GR1161,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR2579,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR1176,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR5034,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR1231,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR2757,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR1018,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR5010,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR2140,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR1187,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR1337,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR2351,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR1223,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR1334,,,
Fig. 8 Section 11 part 1,373,104.8,76.01,GR5031,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR4402,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR5008,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR2690,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR1299,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR4975,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR1202,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR1296,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR4819,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR2606,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR1762,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR2258,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR1349,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR4971,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR2033,,,
Fig. 8 Section 11 part 2,374,104.8,76.01,GR5036,,,
Fig. 8 Section 12,375,107.37,76.1,GR2579,,,
Fig. 8 Section 12,375,107.37,76.1,GR2281,,,
Fig. 8 Section 12,375,107.37,76.1,GR2101,,,
Fig. 8 Section 12,375,107.37,76.1,GR2140,,,
Fig. 8 Section 12,375,107.37,76.1,GR5015,,,
Fig. 8 Section 12,375,107.37,76.1,GR1343,,,
Fig. 8 Section 12,375,107.37,76.1,GR1111,,,
Fig. 8 Section 12,375,107.37,76.1,GR1162,,,
Fig. 8 Section 12,375,107.37,76.1,GR1015,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1194,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1261,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1176,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1175,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1189,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR5041,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1136,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1267,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1235,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1174,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR5010,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1090,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1035,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR2351,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR4108,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1036,,,
Fig. 8 Section 13 part 1,376,105.82,76.25,GR1223,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR5008,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR2690,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR2730,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR1299,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR1202,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR1257,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR1762,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR1349,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR2046,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR1138,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR4971,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR1369,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR2033,,,
Fig. 8 Section 13 part 2,378,105.82,76.25,GR2038,,,
Fig. 8 Section 14 part 1,379,104.37,76.53,GR1015,,,
Fig. 8 Section 14 part 2,379,104.37,76.53,GR1194,,,
Fig. 8 Section 14 part 2,379,104.37,76.53,GR5006,,,
Fig. 8 Section 14 part 2,379,104.37,76.53,GR5042,,,
Fig. 8 Section 14 part 2,379,104.37,76.53,GR1136,,,
Fig. 8 Section 14 part 2,379,104.37,76.53,GR5010,,,
Fig. 8 Section 14 part 2,379,104.37,76.53,GR1090,,,
Fig. 8 Section 14 part 3,381,104.37,76.53,GR5008,,,
Fig. 8 Section 14 part 3,381,104.37,76.53,GR2690,,,
Fig. 8 Section 14 part 3,381,104.37,76.53,GR1299,,,
Fig. 8 Section 14 part 3,381,104.37,76.53,GR4971,,,
Fig. 8 Section 3 part 1,363,92.65,74.61,GR2579,,,
Fig. 8 Section 3 part 1,363,92.65,74.61,GR4975,,,
Fig. 8 Section 3 part 1,363,92.65,74.61,GR1176,,,
Fig. 8 Section 3 part 1,363,92.65,74.61,GR1189,,,
Fig. 8 Section 3 part 1,363,92.65,74.61,GR5006,,,
Fig. 8 Section 3 part 1,363,92.65,74.61,GR2713,,,
Fig. 8 Section 3 part 1,363,92.65,74.61,GR1136,,,
Fig. 8 Section 3 part 1,363,92.65,74.61,GR2351,,,
Fig. 8 Section 3 part 1,363,92.65,74.61,GR4108,,,
Fig. 8 Section 4,367,98.01,75.27,GR2140,,,
Fig. 8 Section 4,367,98.01,75.27,GR1014,,,
Fig. 8 Section 4,367,98.01,75.27,GR1111,,,
Fig. 8 Section 4,367,98.01,75.27,GR1161,,,
Fig. 8 Section 5,368,99.96,75.31,GR5008,,,
Fig. 8 Section 5,368,99.96,75.31,GR1194,,,
Fig. 8 Section 5,368,99.96,75.31,GR2732,,,
Fig. 8 Section 5,368,99.96,75.31,GR1202,,,
Fig. 8 Section 5,368,99.96,75.31,GR1175,,,
Fig. 8 Section 5,368,99.96,75.31,GR1231,,,
Fig. 8 Section 5,368,99.96,75.31,GR1189,,,
Fig. 8 Section 5,368,99.96,75.31,GR5006,,,
Fig. 8 Section 5,368,99.96,75.31,GR1257,,,
Fig. 8 Section 5,368,99.96,75.31,GR1136,,,
Fig. 8 Section 5,368,99.96,75.31,GR2019,,,
Fig. 8 Section 5,368,99.96,75.31,GR1235,,,
Fig. 8 Section 5,368,99.96,75.31,GR2606,,,
Fig. 8 Section 5,368,99.96,75.31,GR5010,,,
Fig. 8 Section 5,368,99.96,75.31,GR1090,,,
Fig. 8 Section 5,368,99.96,75.31,GR1269,,,
Fig. 8 Section 5,368,99.96,75.31,GR1035,,,
Fig. 8 Section 5,368,99.96,75.31,GR1762,,,
Fig. 8 Section 5,368,99.96,75.31,GR2177,,,
Fig. 8 Section 5,368,99.96,75.31,GR1349,,,
Fig. 8 Section 5,368,99.96,75.31,GR1138,,,
Fig. 8 Section 5,368,99.96,75.31,GR2351,,,
Fig. 8 Section 5,368,99.96,75.31,GR4108,,,
Fig. 8 Section 5,368,99.96,75.31,GR2033,,,
Fig. 8 Section 5,368,99.96,75.31,GR5011,,,
Fig. 8 Section 5,368,99.96,75.31,GR1036,,,
Fig. 8 Section 5,368,99.96,75.31,GR2038,,,
Fig. 8 Section 6,369,100.69,75.52,GR2108,,,
Fig. 8 Section 6,369,100.69,75.52,GR4402,,,
Fig. 8 Section 6,369,100.69,75.52,GR2169,,,
Fig. 8 Section 6,369,100.69,75.52,GR2579,,,
Fig. 8 Section 6,369,100.69,75.52,GR5014,,,
Fig. 8 Section 6,369,100.69,75.52,GR1299,,,
Fig. 8 Section 6,369,100.69,75.52,GR4975,,,
Fig. 8 Section 6,369,100.69,75.52,GR1176,,,
Fig. 8 Section 6,369,100.69,75.52,GR1296,,,
Fig. 8 Section 6,369,100.69,75.52,GR2606,,,
Fig. 8 Section 6,369,100.69,75.52,GR5010,,,
Fig. 8 Section 6,369,100.69,75.52,GR4844,,,
Fig. 8 Section 6,369,100.69,75.52,GR1762,,,
Fig. 8 Section 6,369,100.69,75.52,GR1349,,,
Fig. 8 Section 6,369,100.69,75.52,GR2046,,,
Fig. 8 Section 6,369,100.69,75.52,GR1751,,,
Fig. 8 Section 6,369,100.69,75.52,GR4971,,,
Fig. 8 Section 6,369,100.69,75.52,GR1162,,,
Fig. 8 Section 6,369,100.69,75.52,GR1160,,,
Fig. 8 Section 6,369,100.69,75.52,GR1015,,,
Fig. 8 Section 6,369,100.69,75.52,GR1369,,,
Fig. 8 Section 6,369,100.69,75.52,GR2033,,,
Fig. 8 Section 6,369,100.69,75.52,GR2038,,,
Fig. 8 Section 6,369,100.69,75.52,GR5015,,,
Fig. 8 Section 8,370,102.18,75.71,GR3586,,,
Fig. 8 Section 8,370,102.18,75.71,GR5017,,,
Fig. 8 Section 8,370,102.18,75.71,GR5019,,,
Fig. 8 Section 8,370,102.18,75.71,GR5018,,,
Fig. 8 Section 8,370,102.18,75.71,GR3262,,,
Fig. 8 Section 8,370,102.18,75.71,GR2059,,,
Fig. 8 Section 8,370,102.18,75.71,GR5021,,,
Fig. 8 Section 8,370,102.18,75.71,GR5022,,,
Fig. 8 Section 8,370,102.18,75.71,GR5023,,,
Fig. 8 Section 8,370,102.18,75.71,GR5024,,,
Fig. 8 Section 8,370,102.18,75.71,GR1092,,,
Fig. 8 Section 8,370,102.18,75.71,GR1009,,,
Fig. 8 Section 8,370,102.18,75.71,GR1334,,,
Fig. 8 Section 8,370,102.18,75.71,GR1104,,,
Fig. 8 Section 8,370,102.18,75.71,GR3587,,,
Fig. 8 Section 9,371,102.78,75.91,GR1162,,,
Fig. 8 Section 9,371,102.78,75.91,GR4787,,,
Fig. 8 Section 9,371,102.78,75.91,GR1176,,,
Fig. 8 Section 9,371,102.78,75.91,GR1015,,,
Fig. 9 Section 1 part 1,381,91.07,74.53,GR4285,,,
Fig. 9 Section 1 part 2,382,91.07,74.53,GR1441,,,
Fig. 9 Section 1 part 2,382,91.07,74.53,GR1756,,,
Fig. 9 Section 1 part 2,382,91.07,74.53,GR2334,,,
Fig. 9 Section 1 part 3,383,91.07,74.53,GR1364,,,
Fig. 9 Section 1 part 3,383,91.07,74.53,GR3037,,,
Fig. 9 Section 1 part 3,383,91.07,74.53,GR1489,,,
Fig. 9 Section 1 part 3,383,91.07,74.53,GR5043,,,
Fig. 9 Section 1 part 3,383,91.07,74.53,GR1614,,,
Fig. 9 Section 1 part 3,383,91.07,74.53,GR1947,,,
Fig. 9 Section 1 part 3,383,91.07,74.53,GR1623,,,
Fig. 9 Section 1 part 3,383,91.07,74.53,GR2337,,,
Fig. 9 Section 1 part 4 Sobolevskaya,384,91.07,74.53,GR2333,,,
Fig. 9 Section 1 part 4 Sobolevskaya,384,91.07,74.53,GR1885,,,
Fig. 9 Section 1 part 4 Sobolevskaya,384,91.07,74.53,GR3015,,,
Fig. 9 Section 1 part 5,385,91.07,74.53,GR5020,,,
Fig. 9 Section 1 part 5,385,91.07,74.53,GR1498,,,
Fig. 9 Section 1 part 6,386,91.07,74.53,GR4192,,,
Fig. 9 Section 2 part 1,387,94.23,74.6,GR3825,,,
Fig. 9 Section 2 part 1,387,94.23,74.6,GR5044,,,
Fig. 9 Section 2 part 1,387,94.23,74.6,GR3015,,,
Fig. 9 Section 3 Part 2,390,99.96,75.31,GR4126,,,
Fig. 9 Section 3 Part 2,390,99.96,75.31,GR1801,,,
Fig. 9 Section 3 Part 2,390,99.96,75.31,GR5047,,,
Fig. 9 Section 3 Part 2,390,99.96,75.31,GR1562,,,
Fig. 9 Section 3 Part 2,390,99.96,75.31,GR1925,,,
Fig. 9 Section 3 Part 2,390,99.96,75.31,GR2333,,,
Fig. 9 Section 3 Part 2,390,99.96,75.31,GR1498,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR1497,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR3015,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR5048,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR1888,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR1520,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR5049,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR1498,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR5050,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR1593,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR5051,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR1596,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR4192,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR1506,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR2930,,,
Fig. 9 Section 3 part 3,391,99.96,75.31,GR4175,,,
